Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,IP_Address,Dst_IP,Timestamp
1575,53.0,17.0,25664.0,2.0,2.0,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,9195.760599,155.8603491,8554.666667,8886.438225,17753.0,17.0,17753.0,17753.0,0.0,17753.0,17753.0,17.0,17.0,0.0,17.0,17.0,0.0,16.0,16.0,77.93017456,77.93017456,45.0,73.0,56.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.25,45.0,73.0,2.0,90.0,2.0,146.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.11.19.215,124.108.17.4,2024-11-22' '1:13.4
1576,53.0,17.0,1400.0,1.0,1.0,40.0,167.0,40.0,40.0,40.0,0.0,167.0,167.0,167.0,0.0,147857.1429,1428.571429,1400.0,0.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,714.2857143,714.2857143,40.0,167.0,82.33333333,73.32348419,5376.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.5,40.0,167.0,1.0,40.0,1.0,167.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.137.34.8,197.78.190.141,2024-4-2' '6:38.57
1577,53.0,17.0,2835.0,1.0,1.0,40.0,146.0,40.0,40.0,40.0,0.0,146.0,146.0,146.0,0.0,65608.46561,705.4673721,2835.0,0.0,2835.0,2835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,352.7336861,352.7336861,40.0,146.0,75.33333333,61.19912853,3745.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,40.0,146.0,1.0,40.0,1.0,146.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.4.190.212,233.52.147.181,2024-7-7' '8:35.21
1578,53.0,17.0,12086.0,1.0,1.0,45.0,106.0,45.0,45.0,45.0,0.0,106.0,106.0,106.0,0.0,12493.79447,165.4807215,12086.0,0.0,12086.0,12086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,82.74036075,82.74036075,45.0,106.0,65.33333333,35.21836642,1240.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,45.0,106.0,1.0,45.0,1.0,106.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.236.98.106,45.73.173.158,2022-4-18' '19:59.48
1579,53.0,17.0,43901.0,2.0,2.0,76.0,356.0,38.0,38.0,38.0,0.0,178.0,178.0,178.0,0.0,9840.322544,91.11409763,14633.66667,24382.20372,42787.0,372.0,43529.0,43529.0,0.0,43529.0,43529.0,43159.0,43159.0,0.0,43159.0,43159.0,0.0,16.0,16.0,45.55704881,45.55704881,38.0,178.0,94.0,76.68115805,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.5,38.0,178.0,2.0,76.0,2.0,356.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.143.191.207,148.9.110.85,2024-6-23' '21:43.31
1580,53.0,17.0,307.0,1.0,1.0,84.0,212.0,84.0,84.0,84.0,0.0,212.0,212.0,212.0,0.0,964169.3811,6514.65798,307.0,0.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3257.32899,3257.32899,84.0,212.0,126.6666667,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.0,84.0,212.0,1.0,84.0,1.0,212.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.194.12.224,99.104.245.134,2023-6-5' '9:1.22
1581,53.0,17.0,1050.0,1.0,1.0,40.0,146.0,40.0,40.0,40.0,0.0,146.0,146.0,146.0,0.0,177142.8571,1904.761905,1050.0,0.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,952.3809524,952.3809524,40.0,146.0,75.33333333,61.19912853,3745.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,40.0,146.0,1.0,40.0,1.0,146.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.154.151.57,223.95.167.176,2024-9-8' '9:38.46
1582,53.0,17.0,100141.0,2.0,2.0,62.0,190.0,31.0,31.0,31.0,0.0,95.0,95.0,95.0,0.0,2516.451803,39.94367941,33380.33333,47957.20891,88398.0,423.0,99718.0,99718.0,0.0,99718.0,99718.0,88821.0,88821.0,0.0,88821.0,88821.0,0.0,16.0,16.0,19.97183971,19.97183971,31.0,95.0,56.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.75,31.0,95.0,2.0,62.0,2.0,190.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.103.29.240,202.157.79.235,2024-6-23' '11:60.34
1583,53.0,17.0,1086.0,1.0,1.0,28.0,60.0,28.0,28.0,28.0,0.0,60.0,60.0,60.0,0.0,81031.30755,1841.620626,1086.0,0.0,1086.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,920.8103131,920.8103131,28.0,60.0,38.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,28.0,60.0,1.0,28.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26.75.134,107.228.195.106,2023-3-23' '7:41.2
1584,53.0,17.0,115584.0,2.0,2.0,68.0,250.0,34.0,34.0,34.0,0.0,125.0,125.0,125.0,0.0,2751.245847,34.606866,38528.0,46861.26656,90696.0,0.0,24888.0,24888.0,0.0,24888.0,24888.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,17.303433,17.303433,34.0,125.0,70.4,49.84275273,2484.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,34.0,125.0,2.0,68.0,2.0,250.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.110.75.79,221.205.231.119,2022-3-7' '14:32.11
1585,53.0,17.0,261.0,1.0,1.0,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,406130.2682,7662.835249,261.0,0.0,261.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3831.417625,3831.417625,45.0,61.0,50.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.5,45.0,61.0,1.0,45.0,1.0,61.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.44.184.184,151.140.67.107,2022-1-23' '8:33.8
1586,53.0,17.0,155604.0,2.0,2.0,80.0,334.0,40.0,40.0,40.0,0.0,167.0,167.0,167.0,0.0,2660.599985,25.70628004,51868.0,74841.68557,137665.0,1.0,17938.0,17938.0,0.0,17938.0,17938.0,1.0,1.0,0.0,1.0,1.0,0.0,16.0,16.0,12.85314002,12.85314002,40.0,167.0,90.8,69.5607648,4838.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.5,40.0,167.0,2.0,80.0,2.0,334.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.52.46.2,129.174.223.151,2023-6-6' '20:8.56
1587,53.0,17.0,457.0,1.0,1.0,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,210065.6455,4376.367615,457.0,0.0,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2188.183807,2188.183807,40.0,56.0,45.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,40.0,56.0,1.0,40.0,1.0,56.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.34.132.1,102.200.186.161,2023-10-9' '19:29.15
1588,53.0,17.0,100950.0,2.0,2.0,80.0,292.0,40.0,40.0,40.0,0.0,146.0,146.0,146.0,0.0,3684.992571,39.62357603,33650.0,40065.37912,77982.0,28.0,22940.0,22940.0,0.0,22940.0,22940.0,28.0,28.0,0.0,28.0,28.0,0.0,16.0,16.0,19.81178801,19.81178801,40.0,146.0,82.4,58.0585911,3370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,40.0,146.0,2.0,80.0,2.0,292.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.76.89.142,46.113.27.99,2023-7-8' '10:28.6
1589,53.0,17.0,24610.0,1.0,1.0,29.0,84.0,29.0,29.0,29.0,0.0,84.0,84.0,84.0,0.0,4591.629419,81.26777733,24610.0,0.0,24610.0,24610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,40.63388866,40.63388866,29.0,84.0,47.33333333,31.75426481,1008.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,29.0,84.0,1.0,29.0,1.0,84.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.167.51.176,160.162.90.157,2024-2-15' '15:45.56
1590,53.0,17.0,44976.0,2.0,2.0,98.0,130.0,49.0,49.0,49.0,0.0,65.0,65.0,65.0,0.0,5069.370331,88.93632159,14992.0,16611.73359,32851.0,1.0,32851.0,32851.0,0.0,32851.0,32851.0,1.0,1.0,0.0,1.0,1.0,0.0,16.0,16.0,44.4681608,44.4681608,49.0,65.0,55.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.25,49.0,65.0,2.0,98.0,2.0,130.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.111.45.23,212.53.213.88,2023-4-12' '2:48.27
1591,53.0,17.0,418.0,1.0,1.0,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,282296.6507,4784.688995,418.0,0.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2392.344498,2392.344498,51.0,67.0,56.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,51.0,67.0,1.0,51.0,1.0,67.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.127.114.44,24.61.237.162,2022-7-26' '9:21.21
1592,443.0,6.0,6298831.0,6.0,8.0,718.0,3695.0,388.0,0.0,119.6666667,160.8983116,1460.0,0.0,461.875,652.749446,700.6061918,2.222634644,484525.4615,1700044.391,6142085.0,1.0,74070.0,14814.0,12950.97599,26634.0,277.0,6276422.0,896631.7143,2313216.92,6142085.0,1.0,0.0,132.0,172.0,0.952557705,1.27007694,0.0,1460.0,294.2,507.5331376,257589.8857,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,315.2142857,119.6666667,461.875,6.0,718.0,8.0,3695.0,8192.0,7474.0,3.0,20.0,156667.0,0.0,156667.0,156667.0,6142085.0,0.0,6142085.0,6142085.0,223.61.216.212,114.156.220.204,2022-3-18' '3:15.2
1593,443.0,6.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,160.0,0.0,160.0,160.0,160.0,160.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,258.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.226.219.179,110.46.124.145,2023-3-22' '4:54.51
1594,443.0,6.0,932604.0,11.0,12.0,2008.0,4425.0,1078.0,0.0,182.5454545,315.1251699,1460.0,0.0,368.75,539.7263827,6897.890208,24.66212883,42391.09091,135462.3694,641662.0,1.0,290778.0,29077.8,31451.72142,87149.0,42.0,886055.0,80550.45455,200600.3118,681005.0,1.0,0.0,232.0,252.0,11.79493118,12.86719765,0.0,1460.0,268.0416667,440.9153995,194406.3895,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,279.6956522,182.5454545,368.75,11.0,2008.0,12.0,4425.0,8192.0,7856.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.48.93.71,58.33.33.105,2024-10-1' '19:47.2
1595,443.0,6.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19047.61905,105.0,0.0,105.0,105.0,105.0,105.0,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,19047.61905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,258.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.13.255.129,45.223.166.102,2023-11-8' '2:47.52
1596,443.0,6.0,20710099.0,6.0,8.0,707.0,3695.0,386.0,0.0,117.8333333,158.9470562,1460.0,0.0,461.875,652.749446,212.5533055,0.6759987,1593084.538,5676277.354,20500000.0,1.0,145353.0,29070.6,25875.61115,49016.0,292.0,20700000.0,2951946.286,7731264.281,20500000.0,1.0,0.0,132.0,172.0,0.289713729,0.386284971,0.0,1460.0,293.4666667,507.5845977,257642.1238,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,314.4285714,117.8333333,461.875,6.0,707.0,8.0,3695.0,8192.0,7485.0,3.0,20.0,225241.0,0.0,225241.0,225241.0,20500000.0,0.0,20500000.0,20500000.0,221.254.26.209,253.126.105.131,2024-6-9' '23:44.26
1597,443.0,6.0,262.0,3.0,0.0,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,118320.6107,11450.38168,131.0,101.8233765,203.0,59.0,262.0,131.0,101.8233765,203.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11450.38168,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.33333333,10.33333333,0.0,3.0,31.0,0.0,0.0,258.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.56.34.212,34.139.14.61,2022-6-10' '14:20.41
1598,443.0,6.0,92600.0,8.0,8.0,1818.0,3898.0,1078.0,0.0,227.25,360.6243594,1460.0,0.0,487.25,639.5062269,61727.86177,172.7861771,6173.333333,10161.87579,23649.0,0.0,70862.0,10123.14286,12123.5784,23672.0,31.0,70169.0,10024.14286,12445.64992,24093.0,0.0,0.0,172.0,172.0,86.39308855,86.39308855,0.0,1460.0,336.2352941,510.1254171,260227.9412,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,357.25,227.25,487.25,8.0,1818.0,8.0,3898.0,8192.0,8192.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.132.233.129,152.111.41.249,2023-11-14' '24:41.32
1599,443.0,6.0,95.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21052.63158,95.0,0.0,95.0,95.0,95.0,95.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,21052.63158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,257.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.234.249.151,248.190.138.142,2023-1-16' '6:46.19
1600,443.0,6.0,1854122.0,13.0,11.0,2048.0,4427.0,1078.0,0.0,157.5384615,294.607257,1460.0,0.0,402.4545455,552.7692762,3492.218959,12.94413205,80614.0,348743.6701,1679310.0,8.0,1854122.0,154510.1667,480768.1412,1679698.0,42.0,1831751.0,183175.1,543476.565,1729598.0,53.0,0.0,272.0,232.0,7.011404859,5.932727188,0.0,1460.0,259.0,434.1821814,188514.1667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,269.7916667,157.5384615,402.4545455,13.0,2048.0,11.0,4427.0,8192.0,8002.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.169.225.47,139.226.244.155,2024-10-11' '12:24.36
1601,54915.0,6.0,566.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3533.568905,566.0,0.0,566.0,566.0,566.0,566.0,0.0,566.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3533.568905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,125.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.210.165.214,165.8.59.202,2023-4-23' '1:7.40
1602,443.0,6.0,15900932.0,6.0,8.0,686.0,3695.0,388.0,0.0,114.3333333,156.7069452,1460.0,0.0,461.875,652.749446,275.5184413,0.880451536,1223148.615,4365030.211,15800000.0,1.0,70230.0,14046.0,12190.65874,23863.0,342.0,15900000.0,2268506.0,5945137.815,15800000.0,1.0,0.0,132.0,172.0,0.377336372,0.503115163,0.0,1460.0,292.0666667,507.8578916,257919.6381,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,312.9285714,114.3333333,461.875,6.0,686.0,8.0,3695.0,8192.0,7506.0,3.0,20.0,150205.0,0.0,150205.0,150205.0,15800000.0,0.0,15800000.0,15800000.0,75.53.172.127,70.57.118.108,2024-10-20' '20:27.25
1603,443.0,6.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.63636,176.0,0.0,176.0,176.0,176.0,176.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,11363.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,258.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.6.145.118,60.213.131.228,2023-6-24' '9:57.47
1604,443.0,6.0,90892.0,8.0,8.0,1818.0,3898.0,1078.0,0.0,227.25,360.6243594,1460.0,0.0,487.25,639.5062269,62887.82291,176.0330942,6059.466667,9970.445167,23326.0,1.0,69435.0,9919.285714,11899.8875,23354.0,45.0,69398.0,9914.0,12253.8502,23660.0,1.0,0.0,172.0,172.0,88.01654711,88.01654711,0.0,1460.0,336.2352941,510.1254171,260227.9412,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,357.25,227.25,487.25,8.0,1818.0,8.0,3898.0,8192.0,8192.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.157.227.80,73.214.8.63,2022-4-8' '14:20.2
1605,443.0,6.0,179.0,3.0,0.0,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,173184.3575,16759.77654,89.5,51.61879503,126.0,53.0,179.0,89.5,51.61879503,126.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,16759.77654,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.33333333,10.33333333,0.0,3.0,31.0,0.0,0.0,257.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.163.71.132,140.191.130.206,2022-10-15' '15:44.53
1606,53.0,17.0,1339.0,1.0,1.0,40.0,102.0,40.0,40.0,40.0,0.0,102.0,102.0,102.0,0.0,106049.2905,1493.651979,1339.0,0.0,1339.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,746.8259895,746.8259895,40.0,102.0,60.66666667,35.79571669,1281.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,40.0,102.0,1.0,40.0,1.0,102.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.115.149.164,205.141.135.249,2024-9-9' '4:6.32
1607,445.0,6.0,65172.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.37605106,21724.0,37351.76788,64854.0,76.0,65172.0,32586.0,45741.32346,64930.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,46.0320383,15.34401277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8192.0,8192.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.131.11.4,167.149.254.112,2022-6-19' '24:26.42
1608,443.0,6.0,6593439.0,11.0,12.0,2017.0,4433.0,1078.0,0.0,183.3636364,315.1752759,1460.0,0.0,369.4166667,539.5116408,978.2451919,3.488316188,299701.7727,1367199.726,6420657.0,0.0,172669.0,17266.9,22659.62051,73255.0,42.0,6571487.0,597407.9091,1948453.468,6472117.0,0.0,0.0,232.0,252.0,1.668325134,1.819991055,0.0,1460.0,268.75,440.8088662,194312.4565,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,280.4347826,183.3636364,369.4166667,11.0,2017.0,12.0,4433.0,8192.0,8002.0,6.0,20.0,172669.0,0.0,172669.0,172669.0,6420657.0,0.0,6420657.0,6420657.0,241.4.174.116,229.3.168.222,2022-1-7' '6:24.53
1609,443.0,6.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.72376,181.0,0.0,181.0,181.0,181.0,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,11049.72376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,255.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.212.134.88,2.150.145.238,2023-7-24' '16:2.6
1610,443.0,6.0,65993.0,5.0,5.0,676.0,219.0,388.0,0.0,135.2,171.6965346,141.0,0.0,43.8,63.97812126,13562.04446,151.531223,7332.555556,10557.37475,21497.0,21.0,44192.0,11048.0,12205.705,21716.0,252.0,44496.0,11124.0,12565.09851,22320.0,50.0,0.0,112.0,112.0,75.7656115,75.7656115,0.0,388.0,81.36363636,127.459227,16245.85455,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,89.5,135.2,43.8,5.0,676.0,5.0,219.0,8192.0,7516.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.52.154.223,120.105.45.70,2024-5-19' '17:58.45
1611,443.0,6.0,114.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17543.85965,114.0,0.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,17543.85965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,257.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.146.34.20,49.116.33.106,2023-5-2' '3:36.58
1612,443.0,6.0,91811.0,8.0,8.0,1818.0,3898.0,1078.0,0.0,227.25,360.6243594,1460.0,0.0,487.25,639.5062269,62258.33506,174.2710568,6120.733333,10071.60112,23541.0,1.0,69328.0,9904.0,11887.59974,23635.0,34.0,70438.0,10062.57143,12422.83663,23866.0,1.0,0.0,172.0,172.0,87.13552842,87.13552842,0.0,1460.0,336.2352941,510.1254171,260227.9412,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,357.25,227.25,487.25,8.0,1818.0,8.0,3898.0,8192.0,8046.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.73.33.55,68.49.84.42,2022-10-17' '14:35.35
1613,443.0,6.0,202.0,3.0,0.0,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,153465.3465,14851.48515,101.0,70.71067812,151.0,51.0,202.0,101.0,70.71067812,151.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14851.48515,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.33333333,10.33333333,0.0,3.0,31.0,0.0,0.0,257.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71.47.207,196.115.245.4,2024-6-17' '17:59.3
1614,443.0,6.0,3202270.0,11.0,12.0,2017.0,4435.0,1078.0,0.0,183.3636364,315.1752759,1460.0,0.0,369.5833333,539.450808,2014.820737,7.182404981,145557.7273,643075.7561,3024054.0,0.0,178098.0,17809.8,24322.69664,79531.0,45.0,3180468.0,289133.4545,925649.002,3079851.0,0.0,0.0,232.0,252.0,3.435063252,3.747341729,0.0,1460.0,268.8333333,440.7931258,194298.5797,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,280.5217391,183.3636364,369.5833333,11.0,2017.0,12.0,4435.0,8192.0,8002.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.46.193.95,28.87.167.70,2024-12-16' '11:30.45
